saleid,ProductID,Date,Zip,Units,Revenue
81543,1111,2002-03-05,72330,1,1448.37
81544,1053,2014-02-09,44805,1,4094.37
81545,3,2007-10-07,32712,1,10568.25
81546,2064,2007-04-05,93030,1,6425.37
81547,760,2006-09-30,67119,1,1952.37
81548,1013,2014-11-30,50662,1,1259.37
81549,1215,2000-05-15,65326,1,4283.37
81550,826,2004-08-28,38614,1,11528.37
81551,2225,2014-06-11,87109,1,938.7
81552,605,2005-01-17,42320,1,4784.85
81553,1852,2006-11-26,19971,1,2015.37
81554,163,2004-03-23,97381,1,6797.7
81555,735,2006-10-18,69201,1,4535.37
81556,2234,2005-11-30,98010,1,786.87
81557,396,2006-10-14,55732,1,11343.15
81558,1926,2005-02-02,58467,1,1196.37
81559,1862,2003-01-08,33165,1,2645.37
81560,2361,2014-03-10,25405,1,7742.7
81561,2277,2001-10-02,89509,1,3149.37
81562,1086,2002-08-28,68310,1,1008.0
81563,1228,2009-01-28,60033,1,1668.87
81564,1391,2010-11-10,55305,1,2203.74
81565,183,2012-09-13,2762,1,9481.5
81566,702,2003-09-30,3431,1,3464.37
81567,475,2004-03-17,56187,1,12448.8
81568,457,2010-06-30,34715,1,11969.37
81569,1026,2014-03-30,43332,1,2172.87
81570,582,2014-09-07,76210,3,12850.11
81571,816,2006-09-30,33319,1,4346.37
81572,2365,2012-11-07,92881,1,6482.7
81573,2291,2012-04-13,28357,1,11018.7
81574,2295,2003-01-29,14865,1,10142.37
81575,609,2002-09-19,15501,1,9950.85
81576,681,2007-11-09,25560,1,9446.85
81577,1916,2004-10-21,53726,1,3464.37
81578,797,2006-06-06,37062,1,3716.37
81579,2394,2011-02-07,94549,1,1826.37
81580,2053,2003-01-30,37660,2,7810.74
81581,163,2003-09-30,10010,1,6293.7
81582,1085,2012-06-29,10532,1,1479.87
81583,548,2008-01-25,38866,1,6044.85
81584,1168,2005-08-03,63021,1,4409.37
81585,2252,2001-06-28,28752,1,1637.37
81586,2270,2002-10-29,58833,1,3779.37
81587,2396,2009-12-08,97223,1,1385.37
81588,2277,2001-07-18,2703,1,3149.37
81589,1575,2013-06-30,89441,1,3338.37
81590,475,2006-10-09,54979,1,13031.55
81591,596,2003-03-26,85715,1,9566.55
81592,2331,2004-01-15,23464,1,6488.37
81593,681,2003-05-06,60305,1,8590.05
81594,1182,2013-12-20,49202,1,2645.37
81595,786,2000-07-31,47546,1,818.37
81596,445,2003-04-22,78746,1,10593.45
81597,604,2005-04-30,6606,1,5981.85
81598,396,2004-10-28,15626,1,10895.85
81599,609,2003-07-28,45241,1,10202.85
81600,1215,2002-02-22,80758,1,4409.37
81601,467,2002-02-22,19518,1,10807.65
81602,1348,2004-07-26,92860,1,3778.74
81603,1975,2002-12-24,97361,1,692.37
81604,2368,2013-10-12,10977,1,9632.7
81605,2388,2000-10-10,42160,1,3779.37
81606,854,2003-10-30,23220,1,8189.37
81607,976,2003-09-27,78539,1,3905.37
81608,733,2008-09-14,92660,1,4535.37
81609,2275,2003-08-13,60056,1,3968.37
81610,762,2009-06-16,92887,2,4597.74
81611,596,2002-11-06,19973,1,9320.85
81612,2410,2001-04-11,35083,1,1259.37
81613,1496,2008-05-30,19465,1,4408.74
81614,2238,2004-05-21,95023,1,1511.37
81615,1086,2014-11-06,64844,1,1511.37
81616,1484,2006-02-02,82901,1,1006.74
81617,965,2012-01-02,39759,1,6299.37
81618,2269,2001-11-30,8831,1,3464.37
81619,793,2006-06-27,72390,1,1007.37
81620,549,2011-10-23,78404,1,6614.37
81621,939,2009-11-12,93223,1,4409.37
81622,556,2010-09-13,92201,1,10268.37
81623,606,2003-06-13,12057,1,4054.05
81624,573,2001-11-10,28306,1,3524.85
81625,2212,2003-09-07,93304,1,1070.37
81626,681,2001-09-13,93230,1,7897.05
81627,819,2006-11-10,91701,1,14363.37
81628,2331,2005-12-27,7960,1,6929.37
81629,801,2002-05-30,29744,1,3716.37
81630,1912,2005-11-30,68164,1,3842.37
81631,907,2010-03-09,33016,1,7307.37
81632,2026,2003-01-31,57454,1,4409.37
81633,957,2006-12-21,23116,1,9984.87
81634,2060,2011-05-15,92284,1,4409.37
81635,2090,2006-08-28,14414,1,4283.37
81636,1098,2004-10-29,98528,1,3527.37
81637,443,2007-12-07,17257,1,10927.35
81638,754,2004-05-18,92020,1,2960.37
81639,1975,2003-09-30,11216,1,692.37
81640,2359,2000-10-17,75098,1,4913.37
81641,2082,2004-01-14,31024,1,4031.37
81642,496,2008-05-19,73160,1,11305.35
81643,740,2000-06-15,21015,1,2078.37
81644,644,2005-10-30,67846,1,10470.6
81645,781,2004-05-25,33323,1,1196.37
81646,1155,2007-11-17,53534,1,5448.87
81647,1850,2008-11-20,55057,1,1826.37
81648,780,2010-12-02,91606,1,4157.37
81649,759,2009-06-30,18642,1,2015.37
81650,791,2013-12-07,80214,1,970.2
81651,2213,2003-10-30,55310,1,1070.37
81652,786,2002-06-27,95662,1,818.37
81653,200,2013-02-28,45701,1,13670.37
81654,2331,2007-10-06,32940,1,7370.37
81655,754,2006-07-12,80129,1,2960.37
81656,2255,2005-06-12,47564,1,679.77
81657,908,2012-12-12,27839,1,2519.37
81658,506,2013-03-29,78239,1,14993.37
81659,2045,2012-09-13,97124,1,7307.37
81660,2284,2001-06-29,39211,1,3716.37
81661,794,2005-11-30,76092,1,975.87
81662,1450,2002-05-13,63401,1,1825.74
81663,964,2003-07-15,42134,1,3842.37
81664,2237,2005-10-06,25213,1,2078.37
81665,685,2007-10-02,94550,1,10454.85
81666,976,2005-02-18,60415,1,3968.37
81667,993,2008-12-30,28752,1,4283.37
81668,2332,2003-12-03,91780,1,5039.37
81669,491,1999-12-15,1201,1,9783.9
81670,103,2002-10-25,76018,1,10791.9
81671,1391,2008-01-17,84725,1,2266.74
81672,1182,2013-02-23,93041,1,2802.87
81673,791,2005-05-18,99320,1,786.87
81674,687,1999-12-15,1007,1,5351.85
81675,965,2008-12-27,71701,1,6047.37
81676,2384,2003-08-24,32835,1,7559.37
81677,1182,2012-11-30,35954,1,2802.87
81678,964,2000-12-28,27455,1,3779.37
81679,2224,2014-06-26,75789,1,970.2
81680,631,2003-12-27,20904,1,4457.25
81681,2053,2005-12-09,68522,1,4031.37
81682,1040,2004-02-13,30102,1,13541.85
81683,1086,2007-06-27,30650,1,1070.37
81684,989,2004-09-30,31774,1,5102.37
81685,2396,2007-01-05,92130,1,1164.87
81686,786,2002-06-17,7103,1,818.37
81687,699,2008-11-10,52302,1,2834.37
81688,1230,2004-10-21,2648,1,5669.37
81689,1895,2001-10-11,40109,1,8819.37
81690,760,2004-07-21,75418,1,1826.37
81691,837,2001-03-22,51054,1,10079.37
81692,1964,2003-12-25,21784,1,1070.37
81693,819,2005-07-10,30114,1,12347.37
81694,1915,2013-10-30,76049,1,6551.37
81695,551,2003-05-23,23456,1,11065.95
81696,993,2004-11-28,31543,1,3905.37
81697,396,2005-06-01,85262,1,10927.35
81698,1009,2009-04-29,50036,1,1353.87
81699,499,2003-09-05,89129,1,10939.95
81700,1214,2008-02-21,15801,1,8189.37
81701,501,2010-01-08,53527,1,13347.81
81702,443,2000-12-12,61257,1,9588.6
81703,2277,2001-07-08,77983,1,3149.37
81704,572,2005-12-24,8361,1,5351.85
81705,921,2001-07-25,60502,1,6299.37
81706,206,2010-05-16,63357,1,10457.37
81707,733,2003-03-25,89145,1,3968.37
81708,94,2002-08-27,19063,1,10703.7
81709,2269,2009-11-08,8009,1,4188.87
81710,781,2005-08-18,7054,1,1227.87
81711,791,2010-06-14,27371,1,849.87
81712,604,2003-03-20,6517,1,5767.65
81713,557,2006-02-20,21919,1,10083.15
81714,992,2002-11-15,59401,1,3338.37
81715,757,2001-09-16,57770,1,1007.37
81716,1205,1999-11-15,48067,1,4409.37
81717,2219,2008-03-12,74764,1,1731.87
81718,786,2001-06-21,95350,1,818.37
81719,735,2007-11-22,65203,1,4535.37
81720,1964,2006-06-28,97030,1,1070.37
81721,2225,2014-02-22,40004,1,970.2
81722,2269,2002-05-28,35243,1,3464.37
81723,506,2011-09-29,62675,1,14930.37
81724,785,2001-12-05,27214,1,818.37
81725,2204,2004-07-05,80910,1,1763.37
81726,1182,2009-09-05,23608,1,2519.37
81727,781,2008-04-27,75182,1,1271.97
81728,335,2010-11-15,92618,1,10391.85
81729,1810,2009-02-22,83353,1,3275.37
81730,604,2004-08-24,45231,1,5937.75
81731,1942,2003-10-29,44287,1,1511.37
81732,1889,2010-01-16,44512,1,8693.37
81733,676,2001-01-15,22193,1,9698.85
81734,2222,2006-11-03,83705,1,2834.37
81735,491,2011-10-12,75686,1,10709.37
81736,444,2013-09-19,64056,1,13229.37
81737,490,2006-06-05,71006,2,15712.2
81738,1001,2011-06-06,31516,1,5354.37
81739,927,2007-11-30,43026,1,5984.37
81740,503,2007-03-11,58503,1,21101.85
81741,781,2006-01-18,91764,1,1227.87
81742,1391,2010-04-28,89508,1,2329.74
81743,1963,2003-02-21,36109,1,1794.87
81744,792,2013-09-15,70762,1,970.2
81745,796,2001-01-24,17963,1,3338.37
81746,1517,2008-02-29,33496,1,2392.74
81747,1975,2004-06-18,50322,1,692.37
81748,1522,2012-04-04,80135,1,6298.74
81749,2225,2013-05-05,32312,1,938.7
81750,635,2002-11-18,46307,1,10328.85
81751,475,2006-12-19,56401,1,13031.55
81752,2254,2003-05-27,29687,1,755.37
81753,465,2014-09-01,37067,1,14174.37
81754,2343,2008-12-10,37146,1,5858.37
81755,674,2011-12-14,85120,1,8189.37
81756,2215,2011-02-09,33126,3,14173.11
81757,604,2005-08-10,12029,1,5981.85
81758,989,2002-07-29,47240,1,5039.37
81759,1483,2005-06-27,94580,1,1006.74
81760,762,2007-07-09,90640,1,2298.87
81761,1441,2010-12-09,28026,1,5542.74
81762,1019,2010-12-30,67207,1,2834.37
81763,426,2009-09-10,30542,1,11717.37
81764,2255,2006-06-21,37811,1,692.37
81765,1318,2000-05-15,49343,1,3715.74
81766,2262,2008-06-03,33563,1,4031.37
81767,981,2008-11-30,78644,1,2015.37
81768,596,2009-09-28,80128,1,9194.85
81769,396,2004-08-20,28515,1,10895.85
81770,567,2009-01-05,60501,1,10517.85
81771,409,2006-07-30,60448,1,11598.3
81772,1920,2006-09-27,83501,2,6424.74
81773,2070,2000-05-15,46807,1,6236.37
81774,908,2014-10-14,45302,1,2897.37
81775,2284,2012-10-07,53005,1,4504.5
81776,792,2005-11-03,92508,1,786.87
81777,489,2008-05-07,70510,2,15838.2
81778,910,2000-09-22,35986,1,4976.37
81779,786,2003-01-06,78130,1,818.37
81780,2343,2007-10-24,53146,1,5795.37
81781,1115,2013-05-05,85546,1,5480.37
81782,758,1999-09-15,60148,1,1007.37
81783,792,2009-06-26,75926,1,849.87
81784,2284,2009-05-03,57764,1,4031.37
81785,631,1999-09-15,64154,1,4154.85
81786,794,2007-06-27,11727,1,1007.37
81787,396,2003-07-22,92648,1,11028.15
81788,2341,2013-11-30,46835,1,5474.7
81789,1145,2011-09-30,6010,1,4031.37
81790,2045,2007-05-20,17566,1,5606.37
81791,2384,2003-05-12,92227,1,7559.37
81792,1436,2003-07-30,95247,1,3873.24
81793,2380,2013-10-15,92120,1,4403.7
81794,777,2005-12-28,1038,1,1416.87
81795,2090,2005-04-30,12078,1,4283.37
81796,2371,1999-08-15,80241,1,6614.37
81797,1085,2008-05-06,35552,1,1101.87
81798,1226,2007-04-30,79706,1,6803.37
81799,396,2002-03-08,54501,1,10706.85
81800,1994,2006-09-27,76902,1,7244.37
81801,2387,2007-06-30,43551,1,6047.37
81802,2055,2005-11-30,8080,1,6866.37
81803,965,2006-02-15,95823,1,5858.37
81804,1975,2005-06-15,94550,1,692.37
81805,996,2006-11-16,66762,1,8504.37
81806,760,2006-07-23,44866,2,3904.74
81807,1540,2003-03-27,15479,1,4534.74
81808,2332,2012-02-25,33156,1,6734.7
81809,2016,2007-08-16,98103,1,3779.37
81810,1000,2011-11-30,56601,1,1290.87
81811,496,2010-09-05,17020,1,11147.85
81812,1053,2010-11-12,83713,1,3527.37
81813,604,2004-06-29,45248,1,5937.75
81814,763,2005-12-15,72903,1,3716.37
81815,431,2014-01-14,80108,1,12536.37
81816,4,2003-01-31,19061,1,9576.0
81817,758,2003-10-17,92399,1,881.37
81818,481,2001-04-17,63122,1,9273.6
81819,491,2009-04-20,24839,1,11339.37
81820,622,2004-06-08,44108,1,9824.85
81821,792,2005-01-27,8527,1,755.37
81822,2400,2003-11-22,50065,1,1070.37
81823,730,2001-02-23,2852,1,3716.37
81824,781,2007-06-30,73055,1,1227.87
81825,1191,2002-02-14,78330,1,3212.37
81826,726,2001-06-30,80421,1,1448.37
81827,1098,2006-09-06,23452,1,3716.37
81828,1085,2005-02-28,20657,1,1038.87
81829,511,2013-11-07,95008,1,20915.37
81830,2054,2003-01-03,58201,1,6551.37
81831,631,2004-07-22,37803,1,4784.85
81832,2225,2007-08-05,99328,1,723.87
81833,791,2004-04-10,32725,1,755.37
81834,604,2003-09-25,62330,1,5937.75
81835,596,2004-03-30,20878,1,9566.55
81836,1173,2000-10-06,19120,1,6425.37
81837,786,2002-05-12,90807,1,818.37
81838,2081,1999-07-15,32621,1,2645.37
81839,1172,2008-01-31,14613,1,5669.37
81840,2083,2001-12-11,67217,1,3810.87
81841,1178,2008-03-29,78620,1,7055.37
81842,1187,2006-11-22,78501,1,5480.37
81843,1191,2002-08-15,95003,1,3212.37
81844,2054,2003-02-27,72704,1,6551.37
81845,204,2011-07-17,92373,1,10646.37
81846,2218,2009-08-28,17331,1,1826.37
81847,635,2002-07-28,34607,1,10328.85
81848,2269,2013-12-20,46038,1,4592.7
81849,993,2005-09-30,31552,1,4157.37
81850,548,2007-11-19,92084,1,6107.85
81851,1175,2010-01-22,29681,1,7811.37
81852,2263,2014-12-17,61240,1,4403.7
81853,791,2004-11-27,89108,1,755.37
81854,1065,2002-09-25,28606,1,3653.37
81855,2332,2008-12-30,37841,1,6047.37
81856,1139,2004-07-09,70002,1,8189.37
81857,1139,2002-02-08,50322,1,8189.37
81858,548,2008-11-22,78641,1,6107.85
81859,2237,2010-06-26,8527,1,2330.37
81860,2253,2004-09-01,77429,1,1574.37
81861,993,2006-09-22,92571,1,4346.37
81862,791,2004-09-11,85621,1,755.37
81863,1065,2005-12-02,97211,1,3779.37
81864,730,2001-10-13,86054,1,3716.37
81865,2215,2005-04-30,94066,1,4031.37
81866,734,2006-05-29,97526,1,4220.37
81867,1171,2009-02-04,49712,1,4094.37
81868,2241,2002-06-20,35118,1,1070.37
81869,791,2005-09-30,89502,1,786.87
81870,1879,2014-03-26,76017,1,12599.37
81871,133,2004-02-29,84057,1,9758.7
81872,467,2005-06-02,85205,1,11084.85
81873,1129,2011-02-10,98374,1,5543.37
81874,8,2009-09-17,48187,1,5200.65
81875,2070,2003-01-22,98516,1,6299.37
81876,826,2002-02-28,29440,1,11024.37
81877,734,2004-12-10,93012,1,4094.37
81878,767,2002-04-17,89120,1,1259.37
81879,1974,2000-09-15,72768,1,660.87
81880,1226,2009-03-17,98237,1,6866.37
81881,791,2012-06-20,41649,1,970.2
81882,989,2006-10-26,30705,1,5417.37
81883,1804,2012-10-28,90272,1,7994.7
81884,2241,2002-08-14,2895,1,1070.37
81885,274,2008-04-30,11754,1,7241.85
81886,759,2006-11-09,54838,1,1952.37
81887,785,2003-05-25,35404,1,692.37
81888,1920,2009-09-05,12986,1,3338.37
81889,2252,2006-09-30,45005,1,1574.37
81890,1964,2005-06-13,92398,1,1070.37
81891,2400,2006-03-14,80501,1,1133.37
81892,2234,2002-06-10,81631,1,849.87
81893,195,2000-07-18,60540,1,9135.0
81894,826,2012-02-17,74854,1,14615.37
81895,907,2005-10-22,92585,1,6929.37
81896,491,2008-01-18,77861,1,11226.6
81897,981,2006-11-18,74604,1,1952.37
81898,981,2010-01-22,95054,1,2141.37
81899,2234,2000-10-12,39653,1,786.87
81900,739,2002-11-10,76903,1,2078.37
81901,1229,2003-10-17,21085,1,2960.37
81902,2205,2002-06-26,91711,2,3778.74
81903,734,2004-08-07,92345,1,4094.37
81904,1095,2003-04-23,76436,1,1511.37
81905,2055,2002-08-26,21754,1,6834.87
81906,1157,1999-10-15,22554,1,4535.37
81907,768,2000-02-15,72473,1,1259.37
81908,1228,2004-11-28,95020,1,1574.37
81909,2157,2003-12-30,37876,1,5480.37
81910,760,2003-10-28,45895,1,1763.37
81911,449,2014-06-07,45644,1,12851.37
81912,496,2008-03-28,8062,1,11305.35
81913,606,2003-11-27,62895,1,4054.05
81914,1171,2013-03-13,91913,1,4787.37
81915,2353,2005-02-28,77510,1,4976.37
81916,2235,1999-10-15,2830,1,786.87
81917,2071,2003-12-20,32812,1,4157.37
81918,1544,2004-03-02,72921,1,4093.74
81919,165,2011-10-18,91962,1,8127.0
81920,684,2005-01-06,1602,1,11147.85
81921,2359,2004-06-30,32958,1,5354.37
81922,2205,2001-02-09,77469,1,1889.37
81923,491,2009-03-30,61744,1,11339.37
81924,2174,2002-11-15,92377,1,5039.37
81925,1109,2007-11-30,40515,1,2645.37
81926,2262,2004-05-28,86405,1,3653.37
81927,409,2006-05-11,98056,1,11598.3
81928,634,2003-03-21,61264,1,10773.0
81929,791,2012-06-20,59714,1,970.2
81930,548,2012-12-18,76522,1,6299.37
81931,2354,2006-12-06,7821,1,4283.37
81932,2253,2001-05-13,11756,1,1637.37
81933,532,2000-02-15,27606,1,6677.37
81934,1,2014-12-11,27320,1,4945.5
81935,993,2007-02-28,78539,1,4409.37
81936,26,2010-09-03,97504,1,9418.5
81937,496,2009-04-15,85262,1,11339.37
81938,966,2007-01-15,98405,1,5921.37
81939,475,2006-08-15,85209,1,13031.55
81940,785,2003-06-30,12533,2,1384.74
81941,559,2002-08-28,47348,1,7493.85
81942,2277,2001-08-20,74157,1,3149.37
81943,94,2002-10-25,7921,1,10703.7
81944,2240,2001-03-05,45775,1,1038.87
81945,735,2009-12-08,91351,1,4661.37
81946,2345,2008-11-28,28326,1,5228.37
81947,2277,2001-04-12,98092,1,3149.37
81948,764,2007-02-28,92503,1,3999.87
81949,1183,2010-02-13,44039,1,7275.87
81950,674,2013-08-07,32174,1,8189.37
81951,465,2014-11-06,12804,1,14174.37
81952,1230,2004-11-25,33141,1,5669.37
81953,2045,2006-02-17,67207,1,5165.37
81954,734,2010-02-26,95123,1,4535.37
81955,2150,2006-12-26,37642,1,5669.37
81956,512,2000-10-01,55316,1,2768.85
81957,590,2010-01-15,92139,1,10709.37
81958,764,2005-01-12,82901,1,3653.37
81959,1191,2006-03-29,48021,1,3180.87
81960,475,2004-08-02,44136,1,12344.85
81961,449,2012-06-28,37064,1,12284.37
81962,2254,2005-07-04,13041,1,679.77
81963,2275,2009-02-22,83424,1,4535.37
81964,683,2003-12-07,54016,1,10328.85
81965,1049,2009-03-11,8201,1,3086.37
81966,1132,1999-12-15,48307,1,7559.37
81967,443,2005-12-15,36575,1,10454.85
81968,487,2012-01-29,46385,1,13229.37
81969,2218,2005-09-30,21009,1,1700.37
81970,2359,2003-01-03,25639,1,5165.37
81971,580,2001-06-29,33556,1,9220.05
81972,1990,2003-06-30,28602,1,3149.37
81973,729,2002-01-31,99723,1,3716.37
81974,1085,2007-02-28,79762,1,1070.37
81975,559,2009-02-28,13350,1,7559.37
81976,1059,2011-07-07,62285,1,1889.37
81977,2387,2007-12-12,30506,1,6236.37
81978,487,2008-05-30,79029,1,13037.85
81979,671,2003-03-30,85365,1,10706.85
81980,1105,2001-08-05,92028,1,2960.37
81981,438,2009-06-30,44264,1,11969.37
81982,1819,2006-10-18,98168,1,3149.37
81983,502,2003-10-02,73165,1,13270.95
81984,551,2006-03-06,99350,1,11469.15
81985,981,2012-10-10,6010,1,2639.7
81986,767,2004-09-24,15943,1,1133.37
81987,632,2004-01-11,63376,1,4844.7
81988,595,2007-01-07,6611,1,9122.4
81989,966,2006-10-30,85746,1,5858.37
81990,438,2007-08-20,94564,1,11588.85
81991,791,2007-12-21,48179,1,818.37
81992,985,2010-12-23,19063,1,9953.37
81993,2056,2005-03-08,33034,1,3968.37
81994,2240,2002-06-26,35773,1,1070.37
81995,1329,2000-09-22,47922,1,1302.84
81996,1811,2006-03-12,32901,1,2708.37
81997,650,2007-10-29,59404,1,5981.85
81998,1061,2001-03-11,6092,1,1763.37
81999,487,2010-09-08,19702,1,13229.37
82000,2252,2002-06-07,94552,1,1637.37
82001,1884,2011-12-10,85635,1,9291.87
82002,231,2013-02-28,91764,1,8690.85
82003,976,2001-09-30,46124,1,3779.37
82004,729,2005-01-27,2871,1,3779.37
82005,2332,2005-09-11,83350,1,5291.37
82006,895,2005-03-30,15009,1,7307.37
82007,93,2006-08-27,99003,1,12593.7
82008,1187,2005-10-11,43035,1,5417.37
82009,443,2003-03-13,49777,1,10215.45
82010,2055,2005-05-01,33615,1,6866.37
82011,792,2005-07-25,72034,1,786.87
82012,726,1999-09-15,94061,1,1385.37
82013,1113,2014-09-05,29445,1,2298.87
82014,559,2004-02-12,36092,1,7720.65
82015,2206,2010-06-16,78160,1,1227.87
82016,2219,2012-12-02,92392,1,1826.37
82017,768,2003-01-31,13308,1,1133.37
82018,764,2008-10-14,47462,1,3999.87
82019,449,2013-08-13,7410,1,12473.37
82020,1005,2004-10-13,36605,1,1385.37
82021,1078,2010-06-21,5201,1,4094.37
82022,1182,2003-09-27,92118,1,1889.37
82023,657,2006-12-22,2885,1,11217.15
82024,1227,2000-12-12,60504,1,3842.37
82025,1413,2003-05-22,47119,1,4660.74
82026,915,2005-04-14,43147,1,6677.37
82027,736,2007-05-30,92832,1,4535.37
82028,475,2005-12-13,59105,1,12344.85
82029,1120,2004-12-22,73644,1,2046.87
82030,763,2004-10-26,62353,1,3653.37
82031,725,2003-10-23,85140,1,1322.37
82032,1810,2010-11-29,94019,1,3275.37
82033,2115,2008-08-29,95030,1,7244.37
82034,1935,2007-06-22,36275,1,1574.37
82035,596,2008-09-18,72714,1,9446.85
82036,2218,2008-02-17,72016,1,1763.37
82037,758,2000-11-10,53168,1,1007.37
82038,1093,2005-12-23,22407,1,692.37
82039,2400,2003-08-28,28406,1,1070.37
82040,2332,2004-06-30,85335,1,5039.37
82041,2381,2005-10-25,2346,1,7433.37
82042,730,2003-02-15,38024,1,3716.37
82043,1359,2002-09-13,92069,1,4629.24
82044,2144,2009-10-14,98022,1,5039.37
82045,907,2007-08-28,32060,1,7118.37
82046,2225,2006-09-02,78023,1,723.87
82047,2254,1999-12-15,48180,1,692.37
82048,407,2014-05-08,28338,1,20505.87
82049,2064,2007-02-08,52068,1,6299.37
82050,930,2010-07-30,98662,1,6677.37
82051,794,2005-04-20,63758,1,944.37
82052,2055,2006-01-26,19133,2,13732.74
82053,1183,2009-12-15,30213,1,7275.87
82054,792,2004-04-30,58078,1,755.37
82055,604,1999-10-15,33950,1,5540.85
82056,1157,1999-10-15,1468,1,4535.37
82057,1943,2005-08-21,92081,1,1448.37
82058,1012,2011-10-29,13662,1,2141.37
82059,487,2008-01-11,73077,1,12722.85
82060,2391,2005-08-21,72774,1,8819.37
82061,1942,2003-04-15,95824,1,1511.37
82062,599,2010-09-09,76039,1,10643.85
82063,1086,2006-06-14,85354,1,1070.37
82064,977,2009-01-05,37660,1,6110.37
82065,967,2002-02-28,92129,1,8063.37
82066,964,2002-10-18,25071,1,3968.37
82067,762,2004-04-21,95776,1,2141.37
82068,1181,2004-09-30,99705,1,5039.37
82069,565,2005-06-08,60050,1,10706.85
82070,964,1999-10-15,30033,1,4157.37
82071,2214,2006-09-23,92130,1,4283.37
82072,759,2010-01-03,78132,1,2015.37
82073,725,2002-09-08,92503,2,2896.74
82074,2331,2001-07-09,92879,1,6488.37
82075,1126,2012-01-16,15218,1,8693.37
82076,1863,2012-11-30,12033,1,9764.37
82077,1009,2013-02-07,91762,1,1619.1
82078,491,2007-09-09,83301,2,22453.2
82079,1065,2001-08-14,99336,1,3653.37
82080,2402,2008-12-10,63028,1,3653.37
82081,1173,2004-12-04,98036,1,5984.37
82082,551,2004-10-24,14207,1,11084.85
82083,778,2006-09-30,62305,4,5843.88
82084,1347,2006-10-19,95045,1,3967.74
82085,424,2011-12-13,56201,1,20474.37
82086,990,2000-12-29,72395,1,5291.37
82087,2214,2011-06-08,93274,1,4535.37
82088,491,2009-05-29,68116,1,11339.37
82089,2380,2002-10-09,75116,1,3527.37
82090,12,2009-10-09,95765,1,5038.74
82091,760,2012-12-26,59221,1,2293.2
82092,487,2007-08-19,7461,1,12722.85
82093,2387,2004-03-19,44089,1,5921.37
82094,1045,2000-07-21,33935,1,2487.87
82095,786,2002-09-20,55379,1,818.37
82096,2253,2004-01-15,67133,1,1637.37
82097,2376,2010-10-20,97338,1,8876.7
82098,759,2005-11-04,63055,1,1889.37
82099,2207,2009-05-26,19606,1,1164.87
82100,1974,2000-06-15,77057,1,660.87
82101,2252,2002-10-23,49423,1,1637.37
82102,1650,2014-10-07,15963,1,6236.37
82103,2192,2004-09-22,23139,1,2519.37
82104,977,2007-07-15,33174,1,6047.37
82105,1060,2009-06-01,94568,1,1952.37
82106,2214,2003-10-16,93636,1,4031.37
82107,778,2004-12-30,16115,1,1385.37
82108,726,1999-11-15,12083,1,1385.37
82109,396,2006-03-02,30809,1,10927.35
82110,791,2010-06-24,12121,1,849.87
82111,1425,2004-10-30,94020,1,3684.24
82112,2215,2005-06-10,97702,1,4157.37
82113,1131,2006-05-29,91030,1,5228.37
82114,794,2005-09-29,19939,2,1951.74
82115,407,2012-07-31,32738,1,19214.37
82116,2331,2009-08-28,33180,1,7868.7
82117,2254,2002-10-22,84128,1,723.87
82118,405,2010-07-07,44646,1,22994.37
82119,2069,2009-11-25,19711,1,6299.37
82120,2407,2003-11-29,44105,1,975.87
82121,791,2004-06-13,49837,1,755.37
82122,604,2000-08-01,29209,1,5540.85
